periodo,sexo,poblacion,nivel_ingreso,nivel_instruccion
Cuarto trimestre del 2006,Hombre,691924.0,Hasta un salario mínimo,Primaria completa
Cuarto trimestre del 2006,Mujer,778939.0,Hasta un salario mínimo,Primaria completa
Tercer trimestre del 2006,Hombre,699340.0,Hasta un salario mínimo,Primaria completa
Tercer trimestre del 2006,Mujer,773302.0,Hasta un salario mínimo,Primaria completa
Segundo trimestre del 2006,Hombre,710144.0,Hasta un salario mínimo,Primaria completa
Segundo trimestre del 2006,Mujer,775780.0,Hasta un salario mínimo,Primaria completa
Primer trimestre del 2006,Hombre,726813.0,Hasta un salario mínimo,Primaria completa
Primer trimestre del 2006,Mujer,807074.0,Hasta un salario mínimo,Primaria completa
Cuarto trimestre del 2005,Hombre,725155.0,Hasta un salario mínimo,Primaria completa
Cuarto trimestre del 2005,Mujer,833600.0,Hasta un salario mínimo,Primaria completa
Tercer trimestre del 2005,Hombre,785226.0,Hasta un salario mínimo,Primaria completa
Tercer trimestre del 2005,Mujer,848014.0,Hasta un salario mínimo,Primaria completa
Segundo trimestre del 2005,Hombre,765132.0,Hasta un salario mínimo,Primaria completa
Segundo trimestre del 2005,Mujer,839684.0,Hasta un salario mínimo,Primaria completa
Primer trimestre del 2005,Hombre,784990.0,Hasta un salario mínimo,Primaria completa
Primer trimestre del 2005,Mujer,809009.0,Hasta un salario mínimo,Primaria completa
Cuarto trimestre del 2025,Hombre,4185675.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2025,Mujer,4323137.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2025,Hombre,4292542.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2025,Mujer,4202595.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2025,Hombre,4187437.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2025,Mujer,4246556.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2025,Hombre,4228256.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2025,Mujer,4322025.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2024,Hombre,3758011.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2024,Mujer,4113705.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2024,Hombre,4076757.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2024,Mujer,4068210.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2024,Hombre,4014298.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2024,Mujer,4134744.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2024,Hombre,4219704.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2024,Mujer,4280749.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2023,Hombre,3298574.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2023,Mujer,3775112.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2023,Hombre,3278182.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2023,Mujer,3805456.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2023,Hombre,3489279.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2023,Mujer,3897350.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2023,Hombre,3689222.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2023,Mujer,4042908.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2022,Hombre,3122122.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2022,Mujer,3494831.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2022,Hombre,3335562.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2022,Mujer,3472265.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2022,Hombre,3400595.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2022,Mujer,3557366.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2022,Hombre,3589744.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2022,Mujer,3548209.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2021,Hombre,2223513.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2021,Mujer,2675245.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2021,Hombre,2368212.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2021,Mujer,2620003.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2021,Hombre,2426071.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2021,Mujer,2796465.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2021,Hombre,2350580.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2021,Mujer,2471709.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2020,Hombre,2019241.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2020,Mujer,2462816.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2020,Hombre,2202423.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2020,Mujer,2129954.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2020,Hombre,1870933.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2020,Mujer,2515382.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2019,Hombre,1620621.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2019,Mujer,2193069.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2019,Hombre,1632518.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2019,Mujer,2133029.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2019,Hombre,1620620.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2019,Mujer,2151485.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2019,Hombre,1628204.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2019,Mujer,2157454.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2018,Hombre,1301951.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2018,Mujer,1671886.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2018,Hombre,1268115.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2018,Mujer,1659773.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2018,Hombre,1269754.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2018,Mujer,1701828.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2018,Hombre,1244929.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2018,Mujer,1655874.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2017,Hombre,1122710.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2017,Mujer,1550545.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2017,Hombre,932519.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2017,Mujer,1450127.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2017,Hombre,1015103.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2017,Mujer,1461959.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2017,Hombre,998397.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2017,Mujer,1441564.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2016,Hombre,938557.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2016,Mujer,1422822.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2016,Hombre,1025252.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2016,Mujer,1518178.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2016,Hombre,1087287.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2016,Mujer,1501860.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2016,Hombre,1045507.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2016,Mujer,1488157.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2015,Hombre,1031986.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2015,Mujer,1386841.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2015,Hombre,921041.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2015,Mujer,1258681.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2015,Hombre,889013.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2015,Mujer,1268356.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2015,Hombre,831592.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2015,Mujer,1180116.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2014,Hombre,883179.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2014,Mujer,1163657.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2014,Hombre,825313.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2014,Mujer,1142023.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2014,Hombre,830197.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2014,Mujer,1132075.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2014,Hombre,780567.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2014,Mujer,1131769.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2013,Hombre,828669.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2013,Mujer,1155822.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2013,Hombre,841874.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2013,Mujer,1165632.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2013,Hombre,829234.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2013,Mujer,1136965.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2013,Hombre,792363.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2013,Mujer,1050380.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2012,Hombre,809638.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2012,Mujer,1067890.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2012,Hombre,833108.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2012,Mujer,1165763.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2012,Hombre,826413.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2012,Mujer,1180884.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2012,Hombre,765454.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2012,Mujer,1045049.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2011,Hombre,756430.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2011,Mujer,1056543.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2011,Hombre,721869.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2011,Mujer,983341.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2011,Hombre,689134.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2011,Mujer,942619.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2011,Hombre,626264.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2011,Mujer,924173.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2010,Hombre,677097.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2010,Mujer,868860.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2010,Hombre,668226.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2010,Mujer,931232.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2010,Hombre,712923.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2010,Mujer,988335.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2010,Hombre,656546.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2010,Mujer,960682.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2009,Hombre,698206.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2009,Mujer,980904.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2009,Hombre,693093.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2009,Mujer,898848.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2009,Hombre,655919.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2009,Mujer,872064.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2009,Hombre,596922.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2009,Mujer,800676.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2008,Hombre,571732.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2008,Mujer,790930.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2008,Hombre,534735.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2008,Mujer,742224.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2008,Hombre,518026.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2008,Mujer,818220.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2008,Hombre,546845.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2008,Mujer,768485.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2007,Hombre,571382.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2007,Mujer,841826.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2007,Hombre,551997.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2007,Mujer,756311.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2007,Hombre,506987.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2007,Mujer,774000.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2007,Hombre,558497.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2007,Mujer,757234.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2006,Hombre,546320.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2006,Mujer,744153.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2006,Hombre,528013.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2006,Mujer,740548.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2006,Hombre,522035.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2006,Mujer,761420.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2006,Hombre,522782.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2006,Mujer,749695.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2005,Hombre,524457.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2005,Mujer,737944.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2005,Hombre,572587.0,Hasta un salario mínimo,Secundaria completa
Tercer trimestre del 2005,Mujer,772199.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2005,Hombre,572933.0,Hasta un salario mínimo,Secundaria completa
Segundo trimestre del 2005,Mujer,780099.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2005,Hombre,595058.0,Hasta un salario mínimo,Secundaria completa
Primer trimestre del 2005,Mujer,728624.0,Hasta un salario mínimo,Secundaria completa
Cuarto trimestre del 2025,Hombre,3761805.0,Hasta un salario mínimo,Medio superior y superior
Cuarto trimestre del 2025,Mujer,4156798.0,Hasta un salario mínimo,Medio superior y superior
Tercer trimestre del 2025,Hombre,3728397.0,Hasta un salario mínimo,Medio superior y superior
Tercer trimestre del 2025,Mujer,4061709.0,Hasta un salario mínimo,Medio superior y superior
Segundo trimestre del 2025,Hombre,3684626.0,Hasta un salario mínimo,Medio superior y superior
Segundo trimestre del 2025,Mujer,4007266.0,Hasta un salario mínimo,Medio superior y superior
Primer trimestre del 2025,Hombre,3728097.0,Hasta un salario mínimo,Medio superior y superior
Primer trimestre del 2025,Mujer,3998448.0,Hasta un salario mínimo,Medio superior y superior
Cuarto trimestre del 2024,Hombre,3192592.0,Hasta un salario mínimo,Medio superior y superior
Cuarto trimestre del 2024,Mujer,3584235.0,Hasta un salario mínimo,Medio superior y superior
Tercer trimestre del 2024,Hombre,3335524.0,Hasta un salario mínimo,Medio superior y superior
Tercer trimestre del 2024,Mujer,3607359.0,Hasta un salario mínimo,Medio superior y superior
Segundo trimestre del 2024,Hombre,3331862.0,Hasta un salario mínimo,Medio superior y superior
Segundo trimestre del 2024,Mujer,3795076.0,Hasta un salario mínimo,Medio superior y superior
Primer trimestre del 2024,Hombre,3546671.0,Hasta un salario mínimo,Medio superior y superior
Primer trimestre del 2024,Mujer,3897912.0,Hasta un salario mínimo,Medio superior y superior
Cuarto trimestre del 2023,Hombre,2752957.0,Hasta un salario mínimo,Medio superior y superior
Cuarto trimestre del 2023,Mujer,3178435.0,Hasta un salario mínimo,Medio superior y superior
Tercer trimestre del 2023,Hombre,2761098.0,Hasta un salario mínimo,Medio superior y superior
Tercer trimestre del 2023,Mujer,3205674.0,Hasta un salario mínimo,Medio superior y superior
